timestamp,high_score,lines_cleared,tot_lines_cleared,tetrises,game_overs,score,height,holes,bumpiness
2025-11-04T15:51:33.956975,10000,0,0,0,15,-0.30518772755534695,-0.6931868205019065,0.044517505176670635,-0.19178696090811065
2025-11-04T15:51:37.413064,10000,0,0,0,16,-0.30518772755534695,-0.6931868205019065,0.044517505176670635,-0.19178696090811065
2025-11-04T15:51:39.784833,10000,0,0,0,17,0.4148423265414738,-0.7305291193904704,-0.2860409092204108,0.8210275068209325
2025-11-04T15:51:42.264017,10000,0,0,0,18,0.4148423265414738,-0.7305291193904704,-0.2860409092204108,0.8210275068209325
2025-11-04T15:51:45.007998,10000,0,0,0,19,0.4148423265414738,-0.7305291193904704,-0.2860409092204108,0.8210275068209325
2025-11-04T15:51:47.950476,10000,0,0,0,20,0.4148423265414738,-0.7305291193904704,-0.2860409092204108,0.8210275068209325
2025-11-04T15:51:50.039935,10000,0,0,0,21,0.4148423265414738,-0.7305291193904704,-0.2860409092204108,0.8210275068209325
2025-11-04T15:51:54.092503,10000,0,0,0,22,0.7102644932810922,-0.2519690008227726,-0.3671951196135661,0.04352231784938976
2025-11-04T15:51:58.112581,10000,0,1,0,23,0.7102644932810922,-0.2519690008227726,-0.3671951196135661,0.04352231784938976
2025-11-04T15:52:03.796042,10000,0,6,0,24,0.7102644932810922,-0.2519690008227726,-0.3671951196135661,0.04352231784938976
2025-11-04T15:52:08.004397,10000,0,3,0,25,0.7102644932810922,-0.2519690008227726,-0.3671951196135661,0.04352231784938976
2025-11-04T15:52:10.733181,10000,0,0,0,26,0.7102644932810922,-0.2519690008227726,-0.3671951196135661,0.04352231784938976
2025-11-04T15:52:42.019285,10400,1,98,0,26,0.4270534023639849,-0.9626683805725296,-0.26283312597341557,-0.40329067951256214
2025-11-04T15:53:07.595247,10400,0,86,0,26,0.4270534023639849,-0.9626683805725296,-0.26283312597341557,-0.40329067951256214
2025-11-04T15:53:36.043946,10400,0,96,0,26,0.4270534023639849,-0.9626683805725296,-0.26283312597341557,-0.40329067951256214
2025-11-04T15:54:08.847445,10500,1,98,0,26,0.4270534023639849,-0.9626683805725296,-0.26283312597341557,-0.40329067951256214
2025-11-04T15:54:41.140362,11000,1,100,0,26,0.4270534023639849,-0.9626683805725296,-0.26283312597341557,-0.40329067951256214
2025-11-04T15:54:43.100893,11000,0,0,0,27,-0.2910815795841548,-0.8688522172703834,-0.5499275021110248,0.6934788411508108
2025-11-04T15:54:45.020328,11000,0,0,0,28,-0.2910815795841548,-0.8688522172703834,-0.5499275021110248,0.6934788411508108
2025-11-04T15:54:46.735317,11000,0,0,0,29,-0.2910815795841548,-0.8688522172703834,-0.5499275021110248,0.6934788411508108
2025-11-04T15:54:48.611300,11000,0,0,0,30,-0.2910815795841548,-0.8688522172703834,-0.5499275021110248,0.6934788411508108
2025-11-04T15:54:51.210905,11000,0,0,0,31,-0.2910815795841548,-0.8688522172703834,-0.5499275021110248,0.6934788411508108
2025-11-04T15:54:54.924240,11000,0,0,0,32,-0.8727387819846608,-0.2841584112399995,0.18549751375273327,-0.23518120333663162
2025-11-04T15:54:58.893966,11000,0,0,0,33,-0.8727387819846608,-0.2841584112399995,0.18549751375273327,-0.23518120333663162
2025-11-04T15:55:02.502188,11000,0,0,0,34,-0.8727387819846608,-0.2841584112399995,0.18549751375273327,-0.23518120333663162
2025-11-04T15:55:06.491139,11000,0,0,0,35,-0.8727387819846608,-0.2841584112399995,0.18549751375273327,-0.23518120333663162
2025-11-04T15:55:10.468468,11000,0,0,0,36,-0.8727387819846608,-0.2841584112399995,0.18549751375273327,-0.23518120333663162
2025-11-04T15:55:12.407087,11000,0,0,0,37,0.45580100292854997,-0.12314648779520221,0.8117850680926149,-0.6663043092550158
2025-11-04T15:55:15.285470,11000,0,2,0,38,0.45580100292854997,-0.12314648779520221,0.8117850680926149,-0.6663043092550158
2025-11-04T15:55:18.187036,11000,0,1,0,39,0.45580100292854997,-0.12314648779520221,0.8117850680926149,-0.6663043092550158
2025-11-04T15:55:20.718321,11000,0,0,0,40,0.45580100292854997,-0.12314648779520221,0.8117850680926149,-0.6663043092550158
2025-11-04T15:55:23.423988,11000,0,0,0,41,0.45580100292854997,-0.12314648779520221,0.8117850680926149,-0.6663043092550158
2025-11-04T15:55:27.879159,11000,0,0,0,42,-0.8980113494690678,-0.15593565307492452,-0.6838113280606848,-0.7398499117982236
2025-11-04T15:55:31.310920,11000,0,0,0,43,-0.8980113494690678,-0.15593565307492452,-0.6838113280606848,-0.7398499117982236
2025-11-04T15:55:35.270955,11000,0,0,0,44,-0.8980113494690678,-0.15593565307492452,-0.6838113280606848,-0.7398499117982236
2025-11-04T15:55:39.315201,11000,0,0,0,45,-0.8980113494690678,-0.15593565307492452,-0.6838113280606848,-0.7398499117982236
2025-11-04T15:55:43.086229,11000,0,0,0,46,-0.8980113494690678,-0.15593565307492452,-0.6838113280606848,-0.7398499117982236
2025-11-04T15:55:45.902567,11000,0,0,0,47,-0.8328469091128332,-0.6333926797601985,-0.5657468373827188,0.13191878392863332
2025-11-04T15:55:48.123499,11000,0,0,0,48,-0.8328469091128332,-0.6333926797601985,-0.5657468373827188,0.13191878392863332
2025-11-04T15:55:50.915245,11000,0,0,0,49,-0.8328469091128332,-0.6333926797601985,-0.5657468373827188,0.13191878392863332
2025-11-04T15:55:52.886729,11000,0,0,0,50,-0.8328469091128332,-0.6333926797601985,-0.5657468373827188,0.13191878392863332
2025-11-04T15:55:55.084716,11000,0,0,0,51,-0.8328469091128332,-0.6333926797601985,-0.5657468373827188,0.13191878392863332
2025-11-04T15:55:56.703270,11000,0,0,0,52,0.18411821367083947,-0.48985738889164376,0.9827864296586661,0.48556606421888415
2025-11-04T15:55:58.315732,11000,0,0,0,53,0.18411821367083947,-0.48985738889164376,0.9827864296586661,0.48556606421888415
2025-11-04T15:55:59.724066,11000,0,0,0,54,0.18411821367083947,-0.48985738889164376,0.9827864296586661,0.48556606421888415
2025-11-04T15:56:01.316666,11000,0,0,0,55,0.18411821367083947,-0.48985738889164376,0.9827864296586661,0.48556606421888415
2025-11-04T15:56:03.105236,11000,0,0,0,56,0.18411821367083947,-0.48985738889164376,0.9827864296586661,0.48556606421888415
2025-11-04T15:56:36.994061,11200,0,97,0,56,0.949857465130546,-0.2062994893208301,-0.9815588091074845,-0.047994967140084555
2025-11-04T15:57:11.669031,11200,1,99,0,56,0.949857465130546,-0.2062994893208301,-0.9815588091074845,-0.047994967140084555
2025-11-04T15:57:45.688026,11300,0,99,1,56,0.949857465130546,-0.2062994893208301,-0.9815588091074845,-0.047994967140084555
2025-11-04T15:58:03.440509,11300,0,44,0,57,0.949857465130546,-0.2062994893208301,-0.9815588091074845,-0.047994967140084555
2025-11-04T15:58:37.147502,11300,1,95,0,57,0.949857465130546,-0.2062994893208301,-0.9815588091074845,-0.047994967140084555
2025-11-04T15:58:44.906155,11300,0,11,0,58,0.9112955767351261,-0.9296645891513646,0.5062257560223471,-0.5309025448579561
2025-11-04T15:58:53.209034,11300,0,13,0,59,0.9112955767351261,-0.9296645891513646,0.5062257560223471,-0.5309025448579561
2025-11-04T15:59:02.977565,11300,0,18,0,60,0.9112955767351261,-0.9296645891513646,0.5062257560223471,-0.5309025448579561
2025-11-04T15:59:14.835708,11300,0,28,0,61,0.9112955767351261,-0.9296645891513646,0.5062257560223471,-0.5309025448579561
2025-11-04T15:59:23.660870,11300,0,17,0,62,0.9112955767351261,-0.9296645891513646,0.5062257560223471,-0.5309025448579561
2025-11-04T15:59:26.116069,11300,0,0,0,63,-0.9985261993176129,-0.2927925552351405,-0.7976123904631376,0.39230626511865774
2025-11-04T15:59:28.809819,11300,0,0,0,64,-0.9985261993176129,-0.2927925552351405,-0.7976123904631376,0.39230626511865774
2025-11-04T15:59:30.648804,11300,0,0,0,65,-0.9985261993176129,-0.2927925552351405,-0.7976123904631376,0.39230626511865774
2025-11-04T15:59:32.067039,11300,0,0,0,66,-0.9985261993176129,-0.2927925552351405,-0.7976123904631376,0.39230626511865774
2025-11-04T15:59:34.394820,11300,0,0,0,67,-0.9985261993176129,-0.2927925552351405,-0.7976123904631376,0.39230626511865774
2025-11-04T15:59:35.780778,11300,0,0,0,68,0.17839710737594605,0.7827654756611666,-0.29014174821028127,0.9948577397598088
2025-11-04T15:59:37.707739,11300,0,0,0,69,0.17839710737594605,0.7827654756611666,-0.29014174821028127,0.9948577397598088
2025-11-04T15:59:38.979701,11300,0,0,0,70,0.17839710737594605,0.7827654756611666,-0.29014174821028127,0.9948577397598088
2025-11-04T15:59:40.457642,11300,0,0,0,71,0.17839710737594605,0.7827654756611666,-0.29014174821028127,0.9948577397598088
2025-11-04T15:59:41.691732,11300,0,0,0,72,0.17839710737594605,0.7827654756611666,-0.29014174821028127,0.9948577397598088
2025-11-04T15:59:45.786494,11300,0,1,0,73,0.5578019143261108,-0.4158767925717075,0.60164162096461,-0.8304403614223459
2025-11-04T15:59:49.754368,11300,0,2,0,74,0.5578019143261108,-0.4158767925717075,0.60164162096461,-0.8304403614223459
2025-11-04T15:59:53.942608,11300,0,2,0,75,0.5578019143261108,-0.4158767925717075,0.60164162096461,-0.8304403614223459
2025-11-04T16:00:00.123567,11300,0,8,0,76,0.5578019143261108,-0.4158767925717075,0.60164162096461,-0.8304403614223459
2025-11-04T16:00:05.392906,11300,0,4,0,77,0.5578019143261108,-0.4158767925717075,0.60164162096461,-0.8304403614223459
2025-11-04T16:00:07.678839,11300,0,0,0,78,-0.657017182742921,-0.5193509171172619,-0.7978579131500922,0.6605645448325272
2025-11-04T16:00:09.127463,11300,0,0,0,79,-0.657017182742921,-0.5193509171172619,-0.7978579131500922,0.6605645448325272
2025-11-04T16:00:10.774447,11300,0,0,0,80,-0.657017182742921,-0.5193509171172619,-0.7978579131500922,0.6605645448325272
2025-11-04T16:00:12.979566,11300,0,0,0,81,-0.657017182742921,-0.5193509171172619,-0.7978579131500922,0.6605645448325272
2025-11-04T16:00:14.874635,11300,0,0,0,82,-0.657017182742921,-0.5193509171172619,-0.7978579131500922,0.6605645448325272
2025-11-04T16:00:18.708379,11300,0,0,0,83,-0.5770825202065384,-0.6004575677719903,0.11507268273226257,-0.18685177663008834
2025-11-04T16:00:22.593398,11300,0,0,0,84,-0.5770825202065384,-0.6004575677719903,0.11507268273226257,-0.18685177663008834
2025-11-04T16:00:26.620309,11300,0,0,0,85,-0.5770825202065384,-0.6004575677719903,0.11507268273226257,-0.18685177663008834
2025-11-04T16:00:30.719269,11300,0,0,0,86,-0.5770825202065384,-0.6004575677719903,0.11507268273226257,-0.18685177663008834
2025-11-04T16:00:34.741237,11300,0,0,0,87,-0.5770825202065384,-0.6004575677719903,0.11507268273226257,-0.18685177663008834
2025-11-04T16:00:37.423729,11300,0,0,0,88,0.10197567668264385,-0.8488702782391453,0.568286219377349,0.36724203155049406
2025-11-04T16:00:41.106556,11300,0,0,0,89,0.10197567668264385,-0.8488702782391453,0.568286219377349,0.36724203155049406
2025-11-04T16:00:43.466111,11300,0,0,0,90,0.10197567668264385,-0.8488702782391453,0.568286219377349,0.36724203155049406
2025-11-04T16:00:46.158149,11300,0,0,0,91,0.10197567668264385,-0.8488702782391453,0.568286219377349,0.36724203155049406
2025-11-04T16:00:49.606405,11300,0,0,0,92,0.10197567668264385,-0.8488702782391453,0.568286219377349,0.36724203155049406
2025-11-04T16:01:05.196185,11300,0,40,0,93,0.4985078051874481,-0.5820429034137118,-0.9110351734497253,-0.7504077882071556
2025-11-04T16:01:29.956825,11300,0,70,0,94,0.4985078051874481,-0.5820429034137118,-0.9110351734497253,-0.7504077882071556
2025-11-04T16:01:53.515867,11300,0,68,0,95,0.4985078051874481,-0.5820429034137118,-0.9110351734497253,-0.7504077882071556
2025-11-04T16:02:03.051431,11300,0,17,0,96,0.4985078051874481,-0.5820429034137118,-0.9110351734497253,-0.7504077882071556
2025-11-04T16:02:24.802444,11300,0,64,0,97,0.4985078051874481,-0.5820429034137118,-0.9110351734497253,-0.7504077882071556
2025-11-04T16:02:26.422905,11300,0,0,0,98,-0.4410147131389972,0.49522478376916146,0.42712584374184726,-0.3137462953847505
2025-11-04T16:02:28.122698,11300,0,0,0,99,-0.4410147131389972,0.49522478376916146,0.42712584374184726,-0.3137462953847505
2025-11-04T16:02:29.642617,11300,0,0,0,100,-0.4410147131389972,0.49522478376916146,0.42712584374184726,-0.3137462953847505
2025-11-04T16:02:31.331235,11300,0,0,0,101,-0.4410147131389972,0.49522478376916146,0.42712584374184726,-0.3137462953847505
2025-11-04T16:02:33.260188,11300,0,0,0,102,-0.4410147131389972,0.49522478376916146,0.42712584374184726,-0.3137462953847505
2025-11-04T16:02:36.910901,11300,0,0,0,103,-0.18791783756912173,-0.43315558994816405,0.5100120379826703,-0.356966059930657
2025-11-04T16:02:40.302126,11300,0,0,0,104,-0.18791783756912173,-0.43315558994816405,0.5100120379826703,-0.356966059930657
2025-11-04T16:02:43.957114,11300,0,0,0,105,-0.18791783756912173,-0.43315558994816405,0.5100120379826703,-0.356966059930657
2025-11-04T16:02:47.631068,11300,0,0,0,106,-0.18791783756912173,-0.43315558994816405,0.5100120379826703,-0.356966059930657
2025-11-04T16:02:51.110024,11300,0,0,0,107,-0.18791783756912173,-0.43315558994816405,0.5100120379826703,-0.356966059930657
2025-11-04T16:02:55.065899,11300,0,3,0,108,0.5989021307075255,-0.13625142564025805,0.5971131861891539,-0.890560049530619
2025-11-04T16:02:57.987390,11300,0,3,0,109,0.5989021307075255,-0.13625142564025805,0.5971131861891539,-0.890560049530619
2025-11-04T16:03:00.804169,11300,0,0,0,110,0.5989021307075255,-0.13625142564025805,0.5971131861891539,-0.890560049530619
2025-11-04T16:03:04.329910,11300,0,2,0,111,0.5989021307075255,-0.13625142564025805,0.5971131861891539,-0.890560049530619
2025-11-04T16:03:08.540805,11300,0,4,0,112,0.5989021307075255,-0.13625142564025805,0.5971131861891539,-0.890560049530619
2025-11-04T16:03:17.200057,11300,0,14,0,113,0.5965677624137284,-0.5779158500326531,-0.0781283329510496,-0.669443682613595
2025-11-04T16:03:28.916385,11300,0,26,0,114,0.5965677624137284,-0.5779158500326531,-0.0781283329510496,-0.669443682613595
2025-11-04T16:03:39.760905,11300,0,21,0,115,0.5965677624137284,-0.5779158500326531,-0.0781283329510496,-0.669443682613595
2025-11-04T16:03:49.655727,11300,0,19,0,116,0.5965677624137284,-0.5779158500326531,-0.0781283329510496,-0.669443682613595
2025-11-04T16:04:00.732718,11300,0,24,0,117,0.5965677624137284,-0.5779158500326531,-0.0781283329510496,-0.669443682613595
2025-11-04T16:04:04.226597,11300,0,1,0,118,0.5558754746096546,-0.2978971125208649,-0.5432139134952418,0.3352323160679471
2025-11-04T16:04:07.674355,11300,0,0,0,119,0.5558754746096546,-0.2978971125208649,-0.5432139134952418,0.3352323160679471
2025-11-04T16:04:11.613647,11300,0,4,0,120,0.5558754746096546,-0.2978971125208649,-0.5432139134952418,0.3352323160679471
2025-11-04T16:04:15.467285,11300,0,0,0,121,0.5558754746096546,-0.2978971125208649,-0.5432139134952418,0.3352323160679471
2025-11-04T16:04:19.942246,11300,0,1,0,122,0.5558754746096546,-0.2978971125208649,-0.5432139134952418,0.3352323160679471
2025-11-04T16:04:21.394895,11300,0,0,0,123,-0.4206405858201967,0.6457318423842746,0.7631898603746738,-0.9995452894843764
2025-11-04T16:04:23.370285,11300,0,0,0,124,-0.4206405858201967,0.6457318423842746,0.7631898603746738,-0.9995452894843764
2025-11-04T16:04:24.976245,11300,0,0,0,125,-0.4206405858201967,0.6457318423842746,0.7631898603746738,-0.9995452894843764
2025-11-04T16:04:26.488187,11300,0,0,0,126,-0.4206405858201967,0.6457318423842746,0.7631898603746738,-0.9995452894843764
2025-11-04T16:04:28.396079,11300,0,0,0,127,-0.4206405858201967,0.6457318423842746,0.7631898603746738,-0.9995452894843764
2025-11-04T16:04:29.360038,11300,0,0,0,128,-0.7237456861095122,0.2989505844817084,-0.3992042232886186,-0.6929474773840445
2025-11-04T16:04:30.222561,11300,0,0,0,129,-0.7237456861095122,0.2989505844817084,-0.3992042232886186,-0.6929474773840445
2025-11-04T16:04:31.659141,11300,0,0,0,130,-0.7237456861095122,0.2989505844817084,-0.3992042232886186,-0.6929474773840445
2025-11-04T16:04:32.399584,11300,0,0,0,131,-0.7237456861095122,0.2989505844817084,-0.3992042232886186,-0.6929474773840445
2025-11-04T16:04:33.441989,11300,0,0,0,132,-0.7237456861095122,0.2989505844817084,-0.3992042232886186,-0.6929474773840445
2025-11-04T16:04:34.679952,11300,0,0,0,133,-0.5606940733848673,-0.8419427160621507,0.8809214632735396,0.8009469488122201
2025-11-04T16:04:35.892107,11300,0,0,0,134,-0.5606940733848673,-0.8419427160621507,0.8809214632735396,0.8009469488122201
2025-11-04T16:04:37.102130,11300,0,0,0,135,-0.5606940733848673,-0.8419427160621507,0.8809214632735396,0.8009469488122201
2025-11-04T16:04:38.299084,11300,0,0,0,136,-0.5606940733848673,-0.8419427160621507,0.8809214632735396,0.8009469488122201
2025-11-04T16:04:39.270698,11300,0,0,0,137,-0.5606940733848673,-0.8419427160621507,0.8809214632735396,0.8009469488122201
2025-11-04T16:04:41.598077,11300,0,0,0,138,-0.13698438369711274,-0.2287761639077448,0.8946266464436352,-0.5960391212637326
2025-11-04T16:04:43.999683,11300,0,0,0,139,-0.13698438369711274,-0.2287761639077448,0.8946266464436352,-0.5960391212637326
2025-11-04T16:04:46.238611,11300,0,0,0,140,-0.13698438369711274,-0.2287761639077448,0.8946266464436352,-0.5960391212637326
2025-11-04T16:04:48.064000,11300,0,0,0,141,-0.13698438369711274,-0.2287761639077448,0.8946266464436352,-0.5960391212637326
2025-11-04T16:04:49.971526,11300,0,0,0,142,-0.13698438369711274,-0.2287761639077448,0.8946266464436352,-0.5960391212637326
2025-11-04T16:04:53.673386,11300,0,3,0,143,0.9391364054076534,0.5141110467414973,-0.23612102968698578,-0.8124827517834408
2025-11-04T16:04:56.534926,11300,0,3,0,144,0.9391364054076534,0.5141110467414973,-0.23612102968698578,-0.8124827517834408
2025-11-04T16:04:59.741895,11300,0,1,0,145,0.9391364054076534,0.5141110467414973,-0.23612102968698578,-0.8124827517834408
2025-11-04T16:05:02.628132,11300,0,2,0,146,0.9391364054076534,0.5141110467414973,-0.23612102968698578,-0.8124827517834408
2025-11-04T16:05:06.091838,11300,0,5,0,147,0.9391364054076534,0.5141110467414973,-0.23612102968698578,-0.8124827517834408
2025-11-04T16:05:09.408992,11300,0,0,0,148,-0.9363891861990368,-0.2566556490472949,0.3478507810084477,-0.848361455519131
2025-11-04T16:05:12.614780,11300,0,0,0,149,-0.9363891861990368,-0.2566556490472949,0.3478507810084477,-0.848361455519131
2025-11-04T16:05:15.902751,11300,0,0,0,150,-0.9363891861990368,-0.2566556490472949,0.3478507810084477,-0.848361455519131
2025-11-04T16:05:19.441631,11300,0,0,0,151,-0.9363891861990368,-0.2566556490472949,0.3478507810084477,-0.848361455519131
2025-11-04T16:05:23.192765,11300,0,0,0,152,-0.9363891861990368,-0.2566556490472949,0.3478507810084477,-0.848361455519131
2025-11-04T16:05:32.926635,11300,0,24,0,153,0.1781071448419631,-0.00915194508653916,-0.34524895961959867,-0.6623497136665537
2025-11-04T16:05:41.770364,11300,0,15,0,154,0.1781071448419631,-0.00915194508653916,-0.34524895961959867,-0.6623497136665537
2025-11-04T16:05:51.782435,11300,0,19,0,155,0.1781071448419631,-0.00915194508653916,-0.34524895961959867,-0.6623497136665537
2025-11-04T16:05:59.109369,11300,0,9,0,156,0.1781071448419631,-0.00915194508653916,-0.34524895961959867,-0.6623497136665537
2025-11-04T16:06:01.818963,11300,0,0,0,157,0.1781071448419631,-0.00915194508653916,-0.34524895961959867,-0.6623497136665537
2025-11-04T16:06:04.206334,11300,0,0,0,158,0.500829995133274,0.6868058145886125,-0.8180403818730146,0.5514994507541817
2025-11-04T16:06:06.514312,11300,0,0,0,159,0.500829995133274,0.6868058145886125,-0.8180403818730146,0.5514994507541817
2025-11-04T16:06:08.785568,11300,0,0,0,160,0.500829995133274,0.6868058145886125,-0.8180403818730146,0.5514994507541817
2025-11-04T16:06:10.376123,11300,0,0,0,161,0.500829995133274,0.6868058145886125,-0.8180403818730146,0.5514994507541817
2025-11-04T16:06:11.857736,11300,0,0,0,162,0.500829995133274,0.6868058145886125,-0.8180403818730146,0.5514994507541817
2025-11-04T16:06:13.514261,11300,0,0,0,163,-0.09152184929027207,0.4896752505413424,0.9163192669417388,-0.2853412398372517
2025-11-04T16:06:15.206227,11300,0,0,0,164,-0.09152184929027207,0.4896752505413424,0.9163192669417388,-0.2853412398372517
2025-11-04T16:06:16.761562,11300,0,0,0,165,-0.09152184929027207,0.4896752505413424,0.9163192669417388,-0.2853412398372517
2025-11-04T16:06:18.222300,11300,0,0,0,166,-0.09152184929027207,0.4896752505413424,0.9163192669417388,-0.2853412398372517
2025-11-04T16:06:19.833194,11300,0,0,0,167,-0.09152184929027207,0.4896752505413424,0.9163192669417388,-0.2853412398372517
2025-11-04T16:06:54.590926,11300,0,98,0,167,0.05539805332541681,-0.9500337738374722,-0.8763102287858604,-0.22185646351731747
2025-11-04T16:07:26.973593,11300,0,95,0,167,0.05539805332541681,-0.9500337738374722,-0.8763102287858604,-0.22185646351731747
2025-11-04T16:07:59.743595,11300,1,98,1,167,0.05539805332541681,-0.9500337738374722,-0.8763102287858604,-0.22185646351731747
2025-11-04T16:08:33.384009,11300,0,93,0,167,0.05539805332541681,-0.9500337738374722,-0.8763102287858604,-0.22185646351731747
2025-11-04T16:09:07.382903,11300,0,95,0,167,0.05539805332541681,-0.9500337738374722,-0.8763102287858604,-0.22185646351731747
2025-11-04T16:09:09.408904,11300,0,0,0,168,0.09886131064936099,0.06765770080908062,0.5365655487967573,-0.5310211511456171
2025-11-04T16:09:11.895503,11300,0,0,0,169,0.09886131064936099,0.06765770080908062,0.5365655487967573,-0.5310211511456171
2025-11-04T16:09:13.922643,11300,0,0,0,170,0.09886131064936099,0.06765770080908062,0.5365655487967573,-0.5310211511456171
2025-11-04T16:09:15.772190,11300,0,0,0,171,0.09886131064936099,0.06765770080908062,0.5365655487967573,-0.5310211511456171
2025-11-04T16:09:18.571734,11300,0,1,0,172,0.09886131064936099,0.06765770080908062,0.5365655487967573,-0.5310211511456171
2025-11-04T16:09:19.517600,11300,0,0,0,173,-0.5988188204597442,0.4863894271998701,-0.6989193420264801,0.6618720761376424
2025-11-04T16:09:20.785931,11300,0,0,0,174,-0.5988188204597442,0.4863894271998701,-0.6989193420264801,0.6618720761376424
2025-11-04T16:09:21.835418,11300,0,0,0,175,-0.5988188204597442,0.4863894271998701,-0.6989193420264801,0.6618720761376424
2025-11-04T16:09:22.924781,11300,0,0,0,176,-0.5988188204597442,0.4863894271998701,-0.6989193420264801,0.6618720761376424
2025-11-04T16:09:23.849412,11300,0,0,0,177,-0.5988188204597442,0.4863894271998701,-0.6989193420264801,0.6618720761376424
2025-11-04T16:09:24.919558,11300,0,0,0,178,-0.7394130268055992,0.3403347252370492,-0.5747678499226654,-0.07176570337655641
2025-11-04T16:09:25.891542,11300,0,0,0,179,-0.7394130268055992,0.3403347252370492,-0.5747678499226654,-0.07176570337655641
2025-11-04T16:09:26.792326,11300,0,0,0,180,-0.7394130268055992,0.3403347252370492,-0.5747678499226654,-0.07176570337655641
2025-11-04T16:09:27.625755,11300,0,0,0,181,-0.7394130268055992,0.3403347252370492,-0.5747678499226654,-0.07176570337655641
2025-11-04T16:09:28.459519,11300,0,0,0,182,-0.7394130268055992,0.3403347252370492,-0.5747678499226654,-0.07176570337655641
2025-11-04T16:09:29.971524,11300,0,0,0,183,0.6723909809776125,-0.15268252661045145,0.23104979486566335,0.10334416485744202
2025-11-04T16:09:31.374814,11300,0,0,0,184,0.6723909809776125,-0.15268252661045145,0.23104979486566335,0.10334416485744202
2025-11-04T16:09:33.150473,11300,0,0,0,185,0.6723909809776125,-0.15268252661045145,0.23104979486566335,0.10334416485744202
2025-11-04T16:09:34.989461,11300,0,0,0,186,0.6723909809776125,-0.15268252661045145,0.23104979486566335,0.10334416485744202
2025-11-04T16:09:36.504451,11300,0,0,0,187,0.6723909809776125,-0.15268252661045145,0.23104979486566335,0.10334416485744202
2025-11-04T16:09:38.043003,11300,0,0,0,188,-0.8214842610892503,0.9446503547811826,0.9022327425458652,0.1388438057967094
2025-11-04T16:09:39.255423,11300,0,0,0,189,-0.8214842610892503,0.9446503547811826,0.9022327425458652,0.1388438057967094
2025-11-04T16:09:40.530426,11300,0,0,0,190,-0.8214842610892503,0.9446503547811826,0.9022327425458652,0.1388438057967094
2025-11-04T16:09:41.833404,11300,0,0,0,191,-0.8214842610892503,0.9446503547811826,0.9022327425458652,0.1388438057967094
